Time [s], Analyzer Name, Decoded Protocol Result
12.410779312500001,I2C,0xFF + ACK
12.412157062500000,I2C,0xFF + NAK
12.465607500000001,I2C,Setup Write to [0x46] + ACK
12.469133187500001,I2C,0x01 + ACK
12.470582687500000,I2C,0x89 + ACK
12.511768312499999,I2C,Setup Write to [0x46] + ACK
12.515417312500000,I2C,0x02 + ACK
12.516724999999999,I2C,0x7D + ACK
12.557732937500001,I2C,Setup Write to [0x46] + ACK
12.561386312500000,I2C,0x03 + ACK
12.562709500000000,I2C,0x7E + ACK
12.603831562500000,I2C,Setup Write to [0x46] + ACK
12.607477312500000,I2C,0x04 + ACK
12.608787875000001,I2C,0x83 + ACK
12.648217437500000,I2C,Setup Write to [0x46] + ACK
12.651862687500000,I2C,0x05 + ACK
12.653172562500000,I2C,0x82 + ACK
12.694278250000000,I2C,Setup Write to [0x46] + ACK
12.697912687500001,I2C,0x06 + ACK
12.699230249999999,I2C,0x64 + ACK
12.740465374999999,I2C,Setup Write to [0x46] + ACK
12.743990562500001,I2C,0x07 + ACK
12.745421374999999,I2C,0xB3 + ACK
12.786524125000000,I2C,Setup Write to [0x46] + ACK
12.790138312500000,I2C,0x08 + ACK
12.791493375000000,I2C,0xE6 + ACK
12.830898562500000,I2C,Setup Write to [0x46] + ACK
12.834449250000000,I2C,0x09 + ACK
12.835867875000000,I2C,0x4B + ACK
12.876871000000000,I2C,Setup Write to [0x46] + ACK
12.880503875000000,I2C,0x0A + ACK
12.881845062500000,I2C,0x9E + ACK
12.922944437500000,I2C,Setup Write to [0x46] + ACK
12.926596062500000,I2C,0x0B + ACK
12.927896000000000,I2C,0x9E + ACK
12.968996937500000,I2C,Setup Write to [0x46] + ACK
12.972652937499999,I2C,0x0C + ACK
12.973970812499999,I2C,0xD2 + ACK
13.015149437500000,I2C,Setup Write to [0x46] + ACK
13.018731187500000,I2C,0x0D + ACK
13.020104500000000,I2C,0x34 + ACK
13.059463812500001,I2C,Setup Write to [0x46] + ACK
13.063113875000001,I2C,0x0E + ACK
13.064417625000001,I2C,0xBD + ACK
13.105616187500001,I2C,Setup Write to [0x46] + ACK
13.109152249999999,I2C,0x0F + ACK
13.110564625000000,I2C,0xCC + ACK
13.151697312500000,I2C,Setup Write to [0x46] + ACK
13.155330562500000,I2C,0x10 + ACK
13.156656812500000,I2C,0x40 + ACK
13.197656312499999,I2C,Setup Write to [0x46] + ACK
13.201310812499999,I2C,0x11 + ACK
13.202625687499999,I2C,0x05 + ACK
13.243745000000001,I2C,Setup Write to [0x46] + ACK
13.247378312500000,I2C,0x12 + ACK
13.248720187500000,I2C,0x54 + ACK
13.288122687500000,I2C,Setup Write to [0x46] + ACK
13.291751500000000,I2C,0x00 + ACK
13.293099000000000,I2C,0xFF + ACK
